ProductName;Manufacturer;BrandName;ClassName;StyleName;ColorName;Size;SalesQuantity
Proseware Aire acondicionado 70000 BTU E260 Plata;Proseware, Inc.;Proseware;Normal;Product0807054;Plata;18  x 20.5  x 3.4  ;893
Proseware Aire acondicionado 60000 BTU E180 Plata;Proseware, Inc.;Proseware;Economía;Product0807055;Plata;21.2 x 19 x 14.1;901
Proseware Aire acondicionado 52000 BTU E100 Plata;Proseware, Inc.;Proseware;Economía;Product0807056;Plata;21.7 x 20 x 15.8;1218
Proseware Aire acondicionado 25000 BTU L167 Gris;Proseware, Inc.;Proseware;Deluxe;Product0807057;Gris;19 x 34 x 21.7;197
Proseware Aire acondicionado 12000 BTU M640 Gris;Proseware, Inc.;Proseware;Normal;Product0807058;Gris;21.7 x 20 x 15.4;464
Proseware Aire acondicionado 10000 BTU M490 Gris;Proseware, Inc.;Proseware;Normal;Product0807059;Gris;25 x 23 x 17;601
Proseware Aire acondicionado 80000 BTU M320 Gris;Proseware, Inc.;Proseware;Normal;Product0807060;Gris;24 x 23.8 x 18.8;811
Proseware Aire acondicionado 70000 BTU E260 Gris;Proseware, Inc.;Proseware;Normal;Product0807061;Gris;23 x 19 x 15.5;985
Proseware Aire acondicionado 60000 BTU E180 Gris;Proseware, Inc.;Proseware;Economía;Product0807062;Gris;25 x 23 x 17;887
Litware Ventilador de alto rendimiento oscilante de 3 velocidades E201 Negro;Litware, Inc.;Litware;Economía;Product0808001;Negro;12.3 x 7.9 x 13.4;1277
Litware Ventilador de alto rendimiento oscilante de 3 velocidades E201 Blanco;Litware, Inc.;Litware;Economía;Product0808002;Blanco;16.6 x 12 x 10.4;1070
Litware Ventilador de alto rendimiento oscilante de 3 velocidades E201 Plata;Litware, Inc.;Litware;Economía;Product0808003;Plata;20.6 x 11.5 x 20.6;1112
Litware Ventilador de pedestal oscilante ajustable de 18 pulgadas E301 Negro;Litware, Inc.;Litware;Economía;Product0808004;Negro;20.2 x 20.2 x 57.5;1029
Litware Ventilador de pedestal oscilante ajustable de 18 pulgadas E301 Blanco;Litware, Inc.;Litware;Economía;Product0808005;Blanco;24.1 x 6.5 x 12.6;790
Litware Ventilador de pedestal oscilante ajustable de 18 pulgadas E301 Plata;Litware, Inc.;Litware;Economía;Product0808006;Plata;11.5 x 11.2 x 6.5;1127
Litware Ventilador de impulsión oscilante de 3 velocidades M115 Blanco;Litware, Inc.;Litware;Economía;Product0808007;Blanco;21.8 x 5.6 x 24.1;1374
Litware Ventilador de impulsión oscilante de 3 velocidades M115 Negro;Litware, Inc.;Litware;Economía;Product0808008;Negro;20.6 x 11.5 x 20.6;1184
Litware Ventilador de impulsión oscilante de 3 velocidades M115 Plata;Litware, Inc.;Litware;Economía;Product0808009;Plata;17.5 x 14.1 x 13.9;1056
Litware Ventilador de caja de 20 pulgadas E401 Azul;Litware, Inc.;Litware;Economía;Product0808010;Azul;21.8 x 5.6 x 24.1;914
Litware Ventilador de caja de 20 pulgadas E401 Negro;Litware, Inc.;Litware;Economía;Product0808011;Negro;17.7 x 13.8 x 10 ;881
Litware Ventilador de caja de 20 pulgadas E401 Blanco;Litware, Inc.;Litware;Economía;Product0808012;Blanco;25.5 x 14.1 x 6;1085
Litware Ventilador de caja de 20 pulgadas E401 Amarillo;Litware, Inc.;Litware;Economía;Product0808013;Amarillo;2.6 x 10.2 x 6.7;605
Litware Ventilador de torre E501 Negro;Litware, Inc.;Litware;Economía;Product0808014;Negro;8 x 7 x 10.3;524
Litware Ventilador de torre E501 Blanco;Litware, Inc.;Litware;Economía;Product0808015;Blanco;8 x 6.6 x 30.9;460
Litware Ventilador de torre E501 Amarillo;Litware, Inc.;Litware;Economía;Product0808016;Amarillo;7.2 x 5.3 x 6.6 ;388
Litware Ventilador de torre E501 Plata;Litware, Inc.;Litware;Economía;Product0808017;Plata;5.9 x 7.3 x 31.1;480
Litware Ventilador móvil de refrigeración con USB externo E601 Plata;Litware, Inc.;Litware;Economía;Product0808018;Plata;14.7 x 14.6 x 6.4;1149
Litware Ventilador móvil de refrigeración con USB externo E601 Blanco;Litware, Inc.;Litware;Economía;Product0808019;Blanco;5.6 x 7.3 x 31.6;964
Litware Ventilador móvil de refrigeración con USB externo E601 Rosa;Litware, Inc.;Litware;Economía;Product0808020;Rosa;11.1 x 6.5 x 11.3;974
Litware Ventilador móvil de refrigeración con USB externo E601 Negro;Litware, Inc.;Litware;Economía;Product0808021;Negro;17.7 x 13.8 x 10 ;1121
Litware Ventilador de pie oscilante de 16 pulgadas E701 Blanco;Litware, Inc.;Litware;Economía;Product0808022;Blanco;22.7 x 11.7 x 5.3;761
Litware Ventilador de pie oscilante blanco de 16 pulgadas E701 Negro;Litware, Inc.;Litware;Economía;Product0808023;Negro;13 x 13 x 40.2;743
Litware Ventilador de pie oscilante blanco de 16 pulgadas E701 Plata;Litware, Inc.;Litware;Economía;Product0808024;Plata;11 x 8.5 x 7.2;607
Litware Ventilador de pie oscilante blanco de 16 pulgadas E701 Gris;Litware, Inc.;Litware;Economía;Product0808025;Gris;16.4 x 14.3 x 12.8;826
Litware Ventilador de suelo de alta velocidad de 14 pulgadas E801 Plata;Litware, Inc.;Litware;Economía;Product0808026;Plata;22.7 x 11.7 x 5.3;1026
Litware Ventilador de suelo de alta velocidad de 14 pulgadas E801 Blanco;Litware, Inc.;Litware;Economía;Product0808027;Blanco;25.5 x 22.4 x 11.6;1074
Litware Ventilador de suelo de alta velocidad de 14 pulgadas E801 Negro;Litware, Inc.;Litware;Economía;Product0808028;Negro;6.5 x 11 x 11.5;942
Litware Ventilador de suelo de alta velocidad de 14 pulgadas E801 Rosa;Litware, Inc.;Litware;Economía;Product0808029;Rosa;25.9 x 13.5 x 5.7;1118
Litware Ventilador para caja con LED azul de 120 mm E901 Negro;Litware, Inc.;Litware;Economía;Product0808030;Negro;15 x 11 x 14 ;1136
Litware Ventilador para caja con LED azul de 120 mm E901 Blanco;Litware, Inc.;Litware;Economía;Product0808031;Blanco;12 x 14 x 9;985
Litware Ventilador para caja con LED azul de 120 mm E901 blue;Litware, Inc.;Litware;Economía;Product0808032;blue;15.2 x 16.2 x 14.2;1007
Litware Ventilador para caja con LED azul de 120 mm E901 Gris;Litware, Inc.;Litware;Economía;Product0808033;Gris;25.9 x 13.5 x 5.7;1038
Litware Ventilador para caja de cojinete de dos bolas de 80 mm E1001 Negro;Litware, Inc.;Litware;Economía;Product0808034;Negro;3 x 3.5 x 10.5;1084
Litware Ventilador para caja de cojinete de dos bolas de 80 mm E1001 Blanco;Litware, Inc.;Litware;Economía;Product0808035;Blanco;4.1 x 12 x 14.1;894
Litware Ventilador para caja de cojinete de dos bolas de 80 mm E1001 Verde;Litware, Inc.;Litware;Economía;Product0808036;Verde;3 x 3.8 x 11.5;800
Litware Ventilador para caja de cojinete de dos bolas de 80 mm E1001 Rosa;Litware, Inc.;Litware;Economía;Product0808037;Rosa;32 x 7.5 x 9.4;1133
Litware Ventilador para caja DBB de 92 mm E1101 Plata;Litware, Inc.;Litware;Economía;Product0808038;Plata;12.5 x 14 .5x 9;882
Litware Ventilador para caja DBB de 92 mm E1101 Negro;Litware, Inc.;Litware;Economía;Product0808039;Negro;15.5 x 15 x 16.8 ;950
Litware Ventilador para caja DBB de 92 mm E1101 Blanco;Litware, Inc.;Litware;Economía;Product0808040;Blanco;12.3 x 7.9 x 13.4;1093
Litware Ventilador para caja DBB de 92 mm E1101 Gris;Litware, Inc.;Litware;Economía;Product0808041;Gris;8 x 6.6 x 30.9;789
Litware Ventilador oscilante de torre de enfriamiento de escritorio E1201 Marrón;Litware, Inc.;Litware;Economía;Product0808042;Marrón;20.6 x 11.5 x 20.6;486
Litware Ventilador oscilante de torre de enfriamiento de escritorio E1201 Púrpura;Litware, Inc.;Litware;Economía;Product0808043;Púrpura;20.2 x 20.2 x 57.5;610
Litware Ventilador oscilante de torre de enfriamiento de escritorio E1201 Negro;Litware, Inc.;Litware;Economía;Product0808044;Negro; 24.1 x 6.5 x 12.6;627
Litware Ventilador oscilante de torre de enfriamiento de escritorio E1201 Blanco;Litware, Inc.;Litware;Economía;Product0808045;Blanco;11.5 x 11.2 x 6.5;429
Litware Ventilador de espuma USB E1301 Rosa;Litware, Inc.;Litware;Economía;Product0808046;Rosa;21.8 x 5.6 x 24.1;822
Litware Ventilador de espuma USB E1301 Blanco;Litware, Inc.;Litware;Economía;Product0808047;Blanco;20.6 x 11.5 x 20.6;980
Litware Ventilador de espuma USB E1301 Negro;Litware, Inc.;Litware;Economía;Product0808048;Negro;12 x 9 x 30 ;707
Litware Ventilador de espuma USB E1301 Red;Litware, Inc.;Litware;Economía;Product0808049;Red;21.8 x 5.6 x 24.1;904
Litware Ventilador de descarga vertical CFM 180 X450 Red;Litware, Inc.;Litware;Normal;Product0808050;Red;17.7 x 13.8 x 10 ;180
Litware Ventilador de descarga vertical CFM 180 X450 Negro;Litware, Inc.;Litware;Normal;Product0808051;Negro;25.5 x 14.1 x 6;114
Litware Ventilador de descarga vertical CFM 180 X450 Blanco;Litware, Inc.;Litware;Normal;Product0808052;Blanco;2.6 x 10.2 x 6.7;208
Litware Ventilador de descarga vertical CFM 180 X450 Azul;Litware, Inc.;Litware;Normal;Product0808053;Azul;8 x 7 x 10.3;192
Litware Ventilador de software USB para escritorio E1401 Blanco;Litware, Inc.;Litware;Economía;Product0808054;Blanco;8 x 6.6 x 30.9;1012
Litware Ventilador de software USB para escritorio E1401 Negro;Litware, Inc.;Litware;Economía;Product0808055;Negro;7.2 x 5.3 x 6.6 ;861
Litware Ventilador de software USB para escritorio E1401 Azul;Litware, Inc.;Litware;Economía;Product0808056;Azul;5.9 x 7.3 x 31.1;1038
Litware Ventilador de software USB para escritorio E1401 Red;Litware, Inc.;Litware;Economía;Product0808057;Red;14.7 x 14.6 x 6.4;1189
Litware Ventilador de ranura PCI doble de LED de 80 mm E1501 Amarillo;Litware, Inc.;Litware;Economía;Product0808058;Amarillo;5.6 x 7.3 x 31.6;1216
Litware Ventilador de ranura PCI doble de LED de 80 mm E1501 Red;Litware, Inc.;Litware;Economía;Product0808059;Red;11.1 x 6.5 x 11.3;1258
Litware Ventilador de ranura PCI doble de LED de 80 mm E1501 Azul;Litware, Inc.;Litware;Economía;Product0808060;Azul;17.7 x 13.8 x 10 ;1038
Litware Ventilador de ranura PCI doble de LED de 80 mm E1501 Rosa;Litware, Inc.;Litware;Economía;Product0808061;Rosa;22.7 x 11.7 x 5.3;977
Litware Ventilador de ranura PCI doble de LED de 80 mm E1501 Blanco;Litware, Inc.;Litware;Economía;Product0808062;Blanco;13 x 13 x 40.2;905
Litware Ventilador de caja protegido del mal tiempo de 20 pulgadas E1601 Naranja;Litware, Inc.;Litware;Economía;Product0808063;Naranja;11 x 8.5 x 7.2;699
Litware Ventilador de caja protegido del mal tiempo de 20 pulgadas E1601 Amarillo;Litware, Inc.;Litware;Economía;Product0808064;Amarillo;16.4 x 14.3 x 12.8;857
Litware Ventilador de caja protegido del mal tiempo de 20 pulgadas E1601 Blanco;Litware, Inc.;Litware;Economía;Product0808065;Blanco;22.7 x 11.7 x 5.3;843
Litware Ventilador de caja protegido del mal tiempo de 20 pulgadas E1601 Negro;Litware, Inc.;Litware;Economía;Product0808066;Negro;25.5 x 22.4 x 11.6;660
Litware Ventilador de pedestal oscilante de 17 pulgadas M125 Rosa;Litware, Inc.;Litware;Normal;Product0808067;Rosa;6.5 x 11 x 11.5;206
Litware Ventilador de pedestal oscilante de 17 pulgadas M125 Amarillo;Litware, Inc.;Litware;Normal;Product0808068;Amarillo;25.9 x 13.5 x 5.7;282
Litware Ventilador de pedestal oscilante de 17 pulgadas M125 Azul;Litware, Inc.;Litware;Normal;Product0808069;Azul;7 x 7.2 x 10.1;409
Litware Ventilador de pedestal oscilante de 17 pulgadas M125 Blanco;Litware, Inc.;Litware;Normal;Product0808070;Blanco;12 x 14 x 9;291
Litware Ventilador de pedestal oscilante de 18 pulgadas M135 Rosa;Litware, Inc.;Litware;Deluxe;Product0808071;Rosa;15.2 x 16.2 x 14.2;125
Litware Ventilador de pedestal oscilante de 18 pulgadas M135 Amarillo;Litware, Inc.;Litware;Deluxe;Product0808072;Amarillo;25.9 x 13.5 x 5.7;102
Litware Ventilador de pedestal oscilante de 18 pulgadas M135 Azul;Litware, Inc.;Litware;Deluxe;Product0808073;Azul;24.1 x 6.5 x 12.6;95
Litware Ventilador de pedestal oscilante de 18 pulgadas M135 Blanco;Litware, Inc.;Litware;Deluxe;Product0808074;Blanco;15 x 11 x 14 ;117
Litware Ventilador de pedestal oscilante de 18 pulgadas M145 Rosa;Litware, Inc.;Litware;Deluxe;Product0808075;Rosa;24.1 x 6.5 x 12.6;550
Litware Ventilador de pedestal oscilante de 18 pulgadas M145 Amarillo;Litware, Inc.;Litware;Deluxe;Product0808076;Amarillo;32 x 7.5 x 9.4;581
Litware Ventilador de pedestal oscilante de 18 pulgadas M145 Azul;Litware, Inc.;Litware;Deluxe;Product0808077;Azul;12.5 x 14 .5x 9;741
Litware Ventilador de pedestal oscilante de 18 pulgadas M145 Blanco;Litware, Inc.;Litware;Deluxe;Product0808078;Blanco;15.5 x 15 x 16.8 ;654
Contoso Funda de caucho para BlackBerry E100 Negro;Contoso, Ltd;Contoso;Economía;Product0505001;Negro;3 x 1 x 5;19740
Contoso Funda de caucho para BlackBerry E100 Plata;Contoso, Ltd;Contoso;Economía;Product0505002;Plata;3 x 1 x 5;18780
Contoso Funda de caucho para BlackBerry E100 Blanco;Contoso, Ltd;Contoso;Economía;Product0505003;Blanco;3 x 1 x 5;21140
Contoso Adaptador de encendedor para teléfonos Contoso E110 Negro;Contoso, Ltd;Contoso;Economía;Product0505004;Negro;1.4 x 1.4 x 3.6;19340
Contoso Adaptador de encendedor para teléfonos Contoso E110 Blanco;Contoso, Ltd;Contoso;Economía;Product0505005;Blanco;1.4 x 1.4 x 3.6;18100
Contoso Adaptador de encendedor para teléfonos Contoso E110 Red;Contoso, Ltd;Contoso;Economía;Product0505006;Red;1.4 x 1.4 x 3.6;23100
Contoso Protector de pantalla de teléfono reutilizable E120 Transparente;Contoso, Ltd;Contoso;Economía;Product0505007;Transparente;NULL;20380
Contoso Adaptador de auricular E130 Negro;Contoso, Ltd;Contoso;Economía;Product0505008;Negro;NULL;10360
Contoso Adaptador de auricular E130 Plata;Contoso, Ltd;Contoso;Economía;Product0505009;Plata;NULL;14380
Contoso Adaptador de auricular E130 Blanco;Contoso, Ltd;Contoso;Economía;Product0505010;Blanco;NULL;13980
Contoso Funda de piel rígida para teléfono E140 Negro;Contoso, Ltd;Contoso;Economía;Product0505011;Negro;2.5 x 0.5 x 4.8;6040
Contoso Funda de piel rígida para teléfono E140 Blanco;Contoso, Ltd;Contoso;Economía;Product0505012;Blanco;2.5 x 0.5 x 4.8;7480
Contoso Funda de piel rígida para teléfono E140 Plata;Contoso, Ltd;Contoso;Economía;Product0505013;Plata;2.5 x 0.5 x 4.8;3840
Contoso Funda de piel rígida para teléfono E140 Rosa;Contoso, Ltd;Contoso;Economía;Product0505014;Rosa;2.5 x 0.5 x 4.8;7920
Contoso Lápiz táctil E150 Negro;Contoso, Ltd;Contoso;Economía;Product0505015;Negro;4.1 x 0.2 x 0.2;21100
Contoso Lápiz táctil E150 Plata;Contoso, Ltd;Contoso;Economía;Product0505016;Plata;4.1 x 0.2 x 0.2;14100
Contoso Lápiz táctil E150 Blanco;Contoso, Ltd;Contoso;Economía;Product0505017;Blanco;4.1 x 0.2 x 0.2;20640
Contoso Lápiz táctil E150 Red;Contoso, Ltd;Contoso;Economía;Product0505018;Red;4.1 x 0.2 x 0.2;24400
Contoso Estuche protector rígido de caucho ajustado para teléfono móvil E160 Rosa;Contoso, Ltd;Contoso;Economía;Product0505019;Rosa;NULL;20840
Contoso Estuche protector rígido de caucho ajustado para teléfono móvil E160 Blanco;Contoso, Ltd;Contoso;Economía;Product0505020;Blanco;NULL;18200
Contoso Estuche protector rígido de caucho ajustado para teléfono móvil E160 Plata;Contoso, Ltd;Contoso;Economía;Product0505021;Plata;NULL;19040
Contoso Batería de Li-ion estándar K1m original E170 Negro;Contoso, Ltd;Contoso;Economía;Product0505022;Negro;2.5 x 1.5 x 4.8;18120
Contoso Batería de Li-ion estándar K1m original E170 Blanco;Contoso, Ltd;Contoso;Economía;Product0505023;Blanco;2.5 x 1.5 x 4.8;16900
Contoso Batería de Li-ion estándar K1m original E170 Plata;Contoso, Ltd;Contoso;Economía;Product0505024;Plata;2.5 x 1.5 x 4.8;19780
Contoso Auriculares activos Bluetooth L15 Negro;Contoso, Ltd;Contoso;Deluxe;Product0505025;Negro;6 x 6 x 0.5;4300
Contoso Auriculares activos Bluetooth L15 Red;Contoso, Ltd;Contoso;Deluxe;Product0505026;Red;6 x 6 x 0.5;4140
Contoso Auriculares activos Bluetooth L15 Blanco;Contoso, Ltd;Contoso;Deluxe;Product0505027;Blanco;6 x 6 x 0.5;3320
Contoso Acoplador en línea E180 Blanco;Contoso, Ltd;Contoso;Economía;Product0505028;Blanco;3.5 x 0.8 x 4.5;17940
Contoso Acoplador en línea E180 Negro;Contoso, Ltd;Contoso;Economía;Product0505029;Negro;3.5 x 0.8 x 4.5;19080
Contoso Acoplador en línea E180 Plata;Contoso, Ltd;Contoso;Economía;Product0505030;Plata;3.5 x 0.8 x 4.5;22460
The Phone Company Teléfono con GPS y PDA 4,7 pulgadas L950 Negro;The Phone Company;The Phone Company;Deluxe;Product0504068;Negro;10 x 7.2 x 1.7;1077
The Phone Company PDA WiFi 3,5 pulgadas M200 Plata;The Phone Company;The Phone Company;Normal;Product0504069;Plata;8 x 6 x 1;413
The Phone Company PDA WiFi 3,7 pulgadas M250 Plata;The Phone Company;The Phone Company;Deluxe;Product0504070;Plata;4.7 x 2.9 x 0.7;345
The Phone Company PDA WiFi 4,7 pulgadas L290 Plata;The Phone Company;The Phone Company;Deluxe;Product0504071;Plata;8.8 x 7 x 3.2;94
The Phone Company PDA teléfono 3,5 pulgadas M320 Plata;The Phone Company;The Phone Company;Normal;Product0504072;Plata;9 x 2 x 7;922
The Phone Company Teléfono PDA 3,7 pulgadas M340 Plata;The Phone Company;The Phone Company;Deluxe;Product0504073;Plata;8.5 x 6 x 2;1249
The Phone Company Teléfono PDA 4,7 pulgadas L360 Plata;The Phone Company;The Phone Company;Deluxe;Product0504074;Plata;111 x 51.5 x 14.5;142
The Phone Company Teléfono PDA desbloqueado 3,7 pulgadas M510 Plata;The Phone Company;The Phone Company;Normal;Product0504075;Plata;1.2 x 5.1 x 3.2;164
The Phone Company Teléfono PDA desbloqueado 3,5 pulgadas M530 Plata;The Phone Company;The Phone Company;Normal;Product0504076;Plata;6 x 12.2 x 12.6;866
The Phone Company Teléfono PDA desbloqueado 4,7 pulgadas L550 Plata;The Phone Company;The Phone Company;Deluxe;Product0504077;Plata;4.3 x 2.4 x 0.5;858
The Phone Company PDA de mano 3,5 pulgadas M610 Plata;The Phone Company;The Phone Company;Normal;Product0504078;Plata;4 x 2 x 0.7;945
The Phone Company PDA de mano 3,7 pulgadas M630 Plata;The Phone Company;The Phone Company;Normal;Product0504079;Plata;4.3 x 2.2 x 0.5;234
The Phone Company PDA de mano 4,7 pulgadas L650 Plata;The Phone Company;The Phone Company;Deluxe;Product0504080;Plata;4.3 x 2.4 x 0.5;892
The Phone Company Palm PDA 3,5 pulgadas M810 Plata;The Phone Company;The Phone Company;Normal;Product0504081;Plata;4.5 x 2.6 x 0.6;1061
The Phone Company Palm PDA 3,7 pulgadas M830 Plata;The Phone Company;The Phone Company;Normal;Product0504082;Plata;4.5 x 2.3 x 0.6;595
The Phone Company Palm PDA 4,7 pulgadas L850 Plata;The Phone Company;The Phone Company;Deluxe;Product0504083;Plata;4.1 x 2.2 x 0.5;955
The Phone Company Teléfono con GPS y PDA 3,5 pulgadas M910 Plata;The Phone Company;The Phone Company;Normal;Product0504084;Plata;4.3 x 2.4 x 0.5;1021
The Phone Company Teléfono con GPS y PDA 3,7 pulgadas M930 Plata;The Phone Company;The Phone Company;Normal;Product0504085;Plata;4.5 x 2.6 x 0.6;1171
The Phone Company Teléfono con GPS y PDA 4,7 pulgadas L950 Plata;The Phone Company;The Phone Company;Deluxe;Product0504086;Plata;4.5 x 2.3 x 0.6;308
The Phone Company PDA WiFi 3,5 pulgadas M200 Blanco;The Phone Company;The Phone Company;Normal;Product0504087;Blanco;4.1 x 2.2 x 0.5;95
The Phone Company PDA WiFi 3,7 pulgadas M250 Blanco;The Phone Company;The Phone Company;Deluxe;Product0504088;Blanco;4.4 x 2.4 x 0.6;793
The Phone Company PDA WiFi 4,7 pulgadas L290 Blanco;The Phone Company;The Phone Company;Deluxe;Product0504089;Blanco;3.8 x 2 x 0.8;957
The Phone Company PDA teléfono 3,5 pulgadas M320 Blanco;The Phone Company;The Phone Company;Normal;Product0504090;Blanco;2.1 x 4.2 x 0.6;815
The Phone Company Teléfono PDA 3,7 pulgadas M340 Blanco;The Phone Company;The Phone Company;Deluxe;Product0504091;Blanco;4.2 x 2.1 x 0.6;170
The Phone Company Teléfono PDA 4,7 pulgadas L360 Blanco;The Phone Company;The Phone Company;Deluxe;Product0504092;Blanco;4.2 x 2.1 x 0.6;896
The Phone Company Teléfono PDA desbloqueado 3,7 pulgadas M510 Blanco;The Phone Company;The Phone Company;Normal;Product0504093;Blanco;3.4 x 1.8 x 0.9;1114
The Phone Company Teléfono PDA desbloqueado 3,5 pulgadas M530 Blanco;The Phone Company;The Phone Company;Normal;Product0504094;Blanco;4.7 x 2.9 x 0.7;335
The Phone Company Teléfono PDA desbloqueado 4,7 pulgadas L550 Blanco;The Phone Company;The Phone Company;Deluxe;Product0504095;Blanco;8.8 x 7 x 3.2;1059
The Phone Company PDA de mano 3,5 pulgadas M610 Blanco;The Phone Company;The Phone Company;Normal;Product0504096;Blanco;9 x 2 x 7;264
The Phone Company PDA de mano 3,7 pulgadas M630 Blanco;The Phone Company;The Phone Company;Normal;Product0504097;Blanco;3.8 x 2 x 0.8;130
